timestamp,exp_name,tag,epoch,is_best_val,model,tin,tout,ckpt_path,train_mse,train_rmse,train_mae,train_mape,train_r2,train_rmse_t,train_mae_t,val_mse,val_rmse,val_mae,val_mape,val_r2,val_rmse_t,val_mae_t,test_mse,test_rmse,test_mae,test_mape,test_r2,test_rmse_t,test_mae_t
,convlstm,epoch,132,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.01696731030762671,0.13017270996628974,0.0972273737350677,59.29112119877592,0.9828098241953139,"(0.074479, 0.108439, 0.126246, 0.136495, 0.143642, 0.149317, 0.154106)","(0.052834, 0.081121, 0.096273, 0.104841, 0.110805, 0.115436, 0.119282)",0.018189741165510247,0.1332123652100563,0.09886711503246001,57.25531200000218,0.9293868563004902,"(0.073203, 0.107421, 0.126409, 0.138757, 0.147841, 0.155117, 0.161366)","(0.052422, 0.080480, 0.096160, 0.106050, 0.113310, 0.119247, 0.124401)",,,,,,,
,convlstm,epoch,133,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.016654075237308094,0.1289776098055579,0.09624851043237016,58.972580077800345,0.983122189311271,"(0.073992, 0.107770, 0.125436, 0.135519, 0.142307, 0.147615, 0.152152)","(0.052338, 0.080498, 0.095539, 0.103983, 0.109651, 0.114017, 0.117713)",0.01837478657918317,0.1339139895779746,0.09894755801984242,56.186781781060354,0.9295772314071655,"(0.073652, 0.107979, 0.127090, 0.139514, 0.148590, 0.155891, 0.162221)","(0.052411, 0.080132, 0.095886, 0.106049, 0.113525, 0.119656, 0.124974)",,,,,,,
,convlstm,epoch,134,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.016704179807268876,0.1291857010333269,0.0964466864044996,59.0691241000561,0.9830634264235801,"(0.074124, 0.107926, 0.125604, 0.135670, 0.142520, 0.147903, 0.152475)","(0.052493, 0.080651, 0.095707, 0.104159, 0.109850, 0.114282, 0.117985)",0.018027222964779606,0.13262748585215636,0.09786441443221909,59.5983681678772,0.9302453377417156,"(0.072977, 0.106966, 0.125907, 0.138238, 0.147222, 0.154361, 0.160458)","(0.051864, 0.079405, 0.095072, 0.105068, 0.112309, 0.118162, 0.123171)",,,,,,,
,convlstm,epoch,135,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.016615014478683153,0.128841464810257,0.09619232857639486,58.871467752659576,0.9831206966587838,"(0.074051, 0.107744, 0.125328, 0.135273, 0.142060, 0.147463, 0.152020)","(0.052425, 0.080503, 0.095483, 0.103838, 0.109501, 0.113954, 0.117643)",0.018996858353992657,0.13590033990996225,0.10143815433340413,55.508954184395925,0.9247079406465802,"(0.073975, 0.108922, 0.128766, 0.141563, 0.150920, 0.158478, 0.165196)","(0.053058, 0.081695, 0.098269, 0.108791, 0.116577, 0.122982, 0.128695)",,,,,,,
,convlstm,epoch,136,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.01666047915003877,0.12900945599814,0.09634761480574912,58.91815136848612,0.9830757065656337,"(0.074148, 0.107821, 0.125396, 0.135448, 0.142316, 0.147677, 0.152257)","(0.052541, 0.080603, 0.095588, 0.104011, 0.109727, 0.114122, 0.117841)",0.018125236849300563,0.13303220538156374,0.09850282780826092,60.443216391972136,0.9292108501706805,"(0.073089, 0.107302, 0.126389, 0.138769, 0.147719, 0.154796, 0.160832)","(0.052110, 0.079982, 0.095777, 0.105802, 0.113058, 0.118912, 0.123879)",,,,,,,
,convlstm,epoch,137,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.01666538973655948,0.12902484291517652,0.09638652161873401,58.95507518281328,0.9830770803258774,"(0.074096, 0.107854, 0.125493, 0.135520, 0.142285, 0.147611, 0.152320)","(0.052465, 0.080627, 0.095679, 0.104121, 0.109762, 0.114130, 0.117923)",0.018717909597658684,0.1351769327053002,0.10073558932968549,59.61260976110186,0.9274835948433194,"(0.073412, 0.108179, 0.127862, 0.140785, 0.150255, 0.157835, 0.164354)","(0.052671, 0.081212, 0.097504, 0.108049, 0.115841, 0.122200, 0.127673)",,,,,,,
,convlstm,epoch,138,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.016579224267340403,0.12870027115791924,0.09609534761848602,58.87727881492452,0.9831757872028554,"(0.074058, 0.107729, 0.125248, 0.135201, 0.141917, 0.147203, 0.151699)","(0.052443, 0.080509, 0.095425, 0.103784, 0.109377, 0.113720, 0.117408)",0.018349706012356495,0.13388705572911672,0.09890723787248135,60.62667775154114,0.9286527910402843,"(0.073402, 0.107859, 0.127046, 0.139519, 0.148645, 0.155939, 0.162172)","(0.052189, 0.080032, 0.095919, 0.106173, 0.113639, 0.119642, 0.124757)",,,,,,,
,convlstm,epoch,139,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.016624633292172182,0.12887405036952412,0.09629887370194526,58.89400723639955,0.98311699704921,"(0.074118, 0.107869, 0.125405, 0.135345, 0.142064, 0.147402, 0.152057)","(0.052531, 0.080684, 0.095642, 0.103996, 0.109581, 0.113945, 0.117712)",0.01814334636687168,0.13305305476699555,0.09855852435742106,55.85509811128889,0.9297209190470832,"(0.073357, 0.107443, 0.126438, 0.138717, 0.147625, 0.154742, 0.160894)","(0.052177, 0.079840, 0.095633, 0.105764, 0.113142, 0.119094, 0.124259)",,,,,,,
,convlstm,epoch,140,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.016622952983139993,0.12886981601174707,0.096325911938193,58.893183018298856,0.9831181140022075,"(0.074295, 0.107935, 0.125355, 0.135250, 0.142073, 0.147385, 0.152004)","(0.052725, 0.080770, 0.095602, 0.103920, 0.109591, 0.113960, 0.117713)",0.018304507480934262,0.13378176172929152,0.09915770111339432,59.364270142146516,0.9281832895108632,"(0.073595, 0.107898, 0.127024, 0.139471, 0.148485, 0.155676, 0.161923)","(0.052655, 0.080550, 0.096285, 0.106351, 0.113696, 0.119673, 0.124893)",,,,,,,
,convlstm,epoch,141,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.01647201596085537,0.1282769115201425,0.09588631313849003,58.78553735448959,0.9833338270162014,"(0.074025, 0.107659, 0.124965, 0.134722, 0.141375, 0.146581, 0.151043)","(0.052481, 0.080481, 0.095266, 0.103544, 0.109107, 0.113353, 0.116972)",0.018028583776737963,0.13264134606080397,0.09813799735690866,57.65559336117336,0.9292327357189996,"(0.073204, 0.107420, 0.126208, 0.138350, 0.147153, 0.154120, 0.160105)","(0.052268, 0.080016, 0.095491, 0.105329, 0.112447, 0.118224, 0.123193)",,,,,,,
,convlstm,epoch,142,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.01647672585726894,0.12829501120531067,0.09586286196049223,58.72395925318941,0.9833024087104392,"(0.074085, 0.107698, 0.125017, 0.134746, 0.141347, 0.146575, 0.151075)","(0.052511, 0.080517, 0.095284, 0.103478, 0.109003, 0.113301, 0.116946)",0.018772502745767788,0.1351356210985354,0.10052697466952461,60.4799816267831,0.9257306988750186,"(0.073571, 0.108366, 0.127906, 0.140704, 0.150125, 0.157682, 0.164150)","(0.052739, 0.081232, 0.097452, 0.107873, 0.115522, 0.121765, 0.127106)",,,,,,,
,convlstm,epoch,143,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.016364784311859847,0.12786043581519146,0.09555966359503726,58.65023787478183,0.9833544286641669,"(0.073947, 0.107497, 0.124743, 0.134329, 0.140813, 0.145937, 0.150407)","(0.052394, 0.080378, 0.095113, 0.103197, 0.108606, 0.112801, 0.116428)",0.01866795721330813,0.1350701336881944,0.1003662749592747,59.89315973009382,0.9270721822977066,"(0.073439, 0.108250, 0.127872, 0.140688, 0.150079, 0.157606, 0.164105)","(0.052695, 0.081189, 0.097416, 0.107740, 0.115320, 0.121459, 0.126746)",,,,,,,
,convlstm,epoch,144,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.016408703874479583,0.12803453253348498,0.09570792606694901,58.65213980573289,0.9833431817749714,"(0.074063, 0.107634, 0.124831, 0.134468, 0.141013, 0.146204, 0.150652)","(0.052529, 0.080527, 0.095198, 0.103301, 0.108769, 0.113014, 0.116618)",0.01872856607328036,0.13515528291463852,0.10109411339674677,58.85861151559012,0.9259086506707328,"(0.074799, 0.109174, 0.128485, 0.140777, 0.149912, 0.157149, 0.163471)","(0.054081, 0.082202, 0.098284, 0.108309, 0.115813, 0.121815, 0.127154)",,,,,,,
,convlstm,epoch,145,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.01642862153536779,0.12810336560140623,0.0957908738166728,58.78187883661148,0.9833242141820014,"(0.074006, 0.107598, 0.124842, 0.134509, 0.141107, 0.146355, 0.150809)","(0.052507, 0.080505, 0.095233, 0.103369, 0.108892, 0.113222, 0.116809)",0.018907868419773877,0.1358785073139838,0.1005720557378871,58.936815295900615,0.9275096250431878,"(0.073767, 0.108785, 0.128570, 0.141576, 0.151097, 0.158649, 0.165101)","(0.052876, 0.081275, 0.097478, 0.107954, 0.115617, 0.121781, 0.127023)",,,,,,,
,convlstm,epoch,146,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.016390265822608736,0.12796333869792556,0.09569016213905304,58.54781045304968,0.9833779997648077,"(0.074082, 0.107573, 0.124733, 0.134437, 0.140963, 0.146093, 0.150541)","(0.052554, 0.080478, 0.095127, 0.103303, 0.108781, 0.112995, 0.116593)",0.018710538329157447,0.13501858285495213,0.10003609103815896,59.49853767667498,0.9270074005637851,"(0.073433, 0.108261, 0.127801, 0.140621, 0.150031, 0.157557, 0.163968)","(0.052592, 0.081029, 0.097100, 0.107366, 0.114870, 0.121022, 0.126273)",,,,,,,
,convlstm,epoch,147,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.016426381798698864,0.1280854638488034,0.09584611915844551,58.65988729355183,0.9833501792968588,"(0.074150, 0.107760, 0.124994, 0.134590, 0.141027, 0.146136, 0.150615)","(0.052682, 0.080702, 0.095388, 0.103501, 0.108874, 0.113079, 0.116696)",0.01905553463646876,0.1359814280377967,0.10064064485153981,60.77873608044216,0.9256730228662491,"(0.073684, 0.108391, 0.128242, 0.141455, 0.151262, 0.159049, 0.165620)","(0.052634, 0.080792, 0.097206, 0.107971, 0.115931, 0.122302, 0.127649)",,,,,,,
,convlstm,epoch,148,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.016296171523789142,0.12758022775338942,0.09546602644184803,58.5056103645487,0.9834503807285999,"(0.074026, 0.107447, 0.124562, 0.134097, 0.140437, 0.145453, 0.149880)","(0.052558, 0.080440, 0.095053, 0.103110, 0.108436, 0.112551, 0.116114)",0.018376946648848907,0.13384135972176278,0.098808475370918,59.299495867320466,0.9292057965482984,"(0.073583, 0.107949, 0.127019, 0.139475, 0.148581, 0.155814, 0.161990)","(0.052441, 0.080137, 0.095762, 0.105916, 0.113379, 0.119428, 0.124597)",,,,,,,
,convlstm,epoch,149,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.01630687449087805,0.1276310672639984,0.09553105150289992,58.565711285205595,0.9834498141674285,"(0.074110, 0.107512, 0.124580, 0.134084, 0.140524, 0.145572, 0.149932)","(0.052651, 0.080524, 0.095091, 0.103115, 0.108498, 0.112647, 0.116191)",0.018920049204358032,0.13602873496711254,0.1008636664066996,62.68467998504639,0.9271326490810939,"(0.074155, 0.108815, 0.128580, 0.141535, 0.151157, 0.158859, 0.165491)","(0.053191, 0.081313, 0.097595, 0.108096, 0.115907, 0.122247, 0.127696)",,,,,,,
,convlstm,epoch,150,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.016257166238303516,0.12743557721933452,0.09537263063991323,58.48568948786309,0.983521542333542,"(0.074060, 0.107422, 0.124407, 0.133878, 0.140298, 0.145298, 0.149667)","(0.052616, 0.080437, 0.094969, 0.102937, 0.108299, 0.112405, 0.115945)",0.018356035014481416,0.1337475526545729,0.0992216058075428,60.07920398030962,0.9278717445475715,"(0.073701, 0.107934, 0.127102, 0.139433, 0.148447, 0.155568, 0.161697)","(0.052822, 0.080693, 0.096530, 0.106482, 0.113773, 0.119601, 0.124651)",,,,,,,
,convlstm,epoch,151,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.016184086876703387,0.1271530176517521,0.09516714493486475,58.410360153685225,0.9835409227203815,"(0.074012, 0.107370, 0.124221, 0.133552, 0.139854, 0.144899, 0.149286)","(0.052562, 0.080403, 0.094782, 0.102685, 0.107954, 0.112114, 0.115669)",0.018873296861004616,0.1354889888316393,0.10025717211621148,58.55140944889614,0.927806692464011,"(0.074031, 0.108894, 0.128553, 0.141271, 0.150566, 0.157908, 0.164152)","(0.053013, 0.081252, 0.097396, 0.107640, 0.115125, 0.121130, 0.126244)",,,,,,,
,convlstm,epoch,152,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.016045146200687012,0.1266045141440174,0.09477938136997376,58.25613025908775,0.983733317319383,"(0.073896, 0.107155, 0.123873, 0.133088, 0.139197, 0.144046, 0.148359)","(0.052439, 0.080204, 0.094533, 0.102342, 0.107503, 0.111479, 0.114956)",0.018461753996754333,0.13411421009472438,0.09902357589453459,59.156413555145264,0.9287344685622624,"(0.073338, 0.107846, 0.127209, 0.139821, 0.149007, 0.156285, 0.162481)","(0.052389, 0.080386, 0.096257, 0.106359, 0.113686, 0.119568, 0.124521)",,,,,,,
,convlstm,epoch,153,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.016127393645373113,0.12692882786331033,0.0950463862415958,58.27285456150136,0.9836378157772916,"(0.073946, 0.107279, 0.124090, 0.133348, 0.139597, 0.144578, 0.148922)","(0.052528, 0.080366, 0.094756, 0.102586, 0.107805, 0.111896, 0.115388)",0.018456911634919897,0.13403013827545301,0.09915145726076194,59.07553253855024,0.927700862288475,"(0.073584, 0.108037, 0.127286, 0.139754, 0.148819, 0.155987, 0.162083)","(0.052678, 0.080671, 0.096433, 0.106461, 0.113703, 0.119556, 0.124558)",,,,,,,
,convlstm,epoch,154,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.016163579797610007,0.12707481862049055,0.09515702554044571,58.35265112937765,0.9836065242899225,"(0.074023, 0.107303, 0.124198, 0.133585, 0.139800, 0.144716, 0.149086)","(0.052617, 0.080403, 0.094829, 0.102752, 0.107964, 0.112007, 0.115526)",0.018083324772305787,0.13290736451745033,0.09833985620311328,57.43954760687692,0.9289313895361764,"(0.073564, 0.107645, 0.126495, 0.138633, 0.147413, 0.154379, 0.160408)","(0.052530, 0.080131, 0.095637, 0.105511, 0.112680, 0.118457, 0.123433)",,,,,,,
,convlstm,epoch,155,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.01604530619992379,0.1266046296260114,0.09482764638960361,58.31826512357022,0.9837259589991671,"(0.073967, 0.107174, 0.123880, 0.133095, 0.139178, 0.144067, 0.148317)","(0.052572, 0.080307, 0.094599, 0.102362, 0.107488, 0.111514, 0.114950)",0.01877732021135411,0.1352518985846213,0.10058799971427236,58.38050038473947,0.9264036906617028,"(0.074018, 0.108726, 0.128221, 0.140930, 0.150223, 0.157625, 0.163975)","(0.053158, 0.081486, 0.097592, 0.107940, 0.115508, 0.121611, 0.126822)",,,,,,,
,convlstm,epoch,156,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.015927095392203713,0.1261483258557522,0.0944894006515437,58.12563618193281,0.9838486091887697,"(0.073817, 0.106934, 0.123552, 0.132612, 0.138667, 0.143447, 0.147647)","(0.052418, 0.080061, 0.094315, 0.102023, 0.107112, 0.111049, 0.114447)",0.018683674529061785,0.13511219487658568,0.09934285921709878,58.802408593041555,0.9272169981684003,"(0.073889, 0.108614, 0.128106, 0.140832, 0.150121, 0.157449, 0.163705)","(0.052650, 0.080583, 0.096421, 0.106633, 0.114025, 0.119984, 0.125104)",,,,,,,
,convlstm,epoch,157,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.015927526733263375,0.1261475859564661,0.0945215642135194,58.150942477774116,0.9838512454261171,"(0.073807, 0.106991, 0.123636, 0.132656, 0.138621, 0.143401, 0.147574)","(0.052443, 0.080145, 0.094398, 0.102091, 0.107122, 0.111045, 0.114408)",0.018727463470505818,0.1350578319813524,0.10059684993965286,57.868317638124736,0.9255540945700237,"(0.073751, 0.108640, 0.128168, 0.140858, 0.150052, 0.157322, 0.163534)","(0.052989, 0.081551, 0.097712, 0.108031, 0.115542, 0.121592, 0.126760)",,,,,,,
,convlstm,epoch,158,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.015891460592838677,0.12600160768610366,0.09440689359573608,58.02945100500229,0.9838491104384686,"(0.073815, 0.106912, 0.123461, 0.132447, 0.138419, 0.143216, 0.147459)","(0.052454, 0.080100, 0.094247, 0.101879, 0.106926, 0.110905, 0.114337)",0.020043520024046302,0.13936215851988112,0.10423646122217178,58.38920654569353,0.9207682694707598,"(0.075149, 0.111575, 0.131965, 0.145201, 0.154918, 0.162735, 0.169436)","(0.054458, 0.084381, 0.101159, 0.111886, 0.119757, 0.126233, 0.131780)",,,,,,,
,convlstm,epoch,159,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.016067549021557926,0.12669574265206696,0.09497216462771943,58.08558877985528,0.9836700694992188,"(0.074113, 0.107334, 0.124032, 0.133184, 0.139261, 0.144050, 0.148393)","(0.052744, 0.080453, 0.094763, 0.102520, 0.107650, 0.111581, 0.115094)",0.018670708789224073,0.1349641920200416,0.0998047882957118,58.678116866520476,0.9273624973637717,"(0.073610, 0.108268, 0.127694, 0.140458, 0.149881, 0.157466, 0.164048)","(0.052766, 0.080887, 0.096710, 0.106914, 0.114501, 0.120729, 0.126126)",,,,,,,
,convlstm,epoch,160,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.01595507444259017,0.12626458468004687,0.0946639397359909,58.15875213704211,0.9837672532872951,"(0.074134, 0.107239, 0.123742, 0.132682, 0.138644, 0.143484, 0.147742)","(0.052773, 0.080406, 0.094486, 0.102086, 0.107117, 0.111138, 0.114642)",0.018735431201223816,0.13519566958504065,0.09921628316598279,58.25741587366377,0.9265712073871067,"(0.073996, 0.108577, 0.127840, 0.140515, 0.149982, 0.157706, 0.164467)","(0.052834, 0.080590, 0.096140, 0.106232, 0.113720, 0.119840, 0.125158)",,,,,,,
,convlstm,epoch,161,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.015880242931319677,0.12594955330506066,0.09441818887407476,57.91260171443858,0.9839128122684804,"(0.074018, 0.107047, 0.123486, 0.132388, 0.138295, 0.143017, 0.147289)","(0.052690, 0.080252, 0.094330, 0.101893, 0.106843, 0.110728, 0.114192)",0.018535561044700444,0.1343666815332004,0.09916832271431174,60.37218298230852,0.9277661974940982,"(0.073862, 0.108467, 0.127653, 0.140111, 0.149174, 0.156342, 0.162426)","(0.052887, 0.080865, 0.096489, 0.106451, 0.113645, 0.119466, 0.124375)",,,,,,,
,convlstm,epoch,162,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.015700748542006662,0.12524767894076994,0.09394571474416459,57.81114908989439,0.9840739179164806,"(0.073832, 0.106770, 0.123061, 0.131805, 0.137501, 0.141990, 0.146028)","(0.052530, 0.080059, 0.094032, 0.101464, 0.106285, 0.109992, 0.113258)",0.018790393768410598,0.13527402414807252,0.09985546900757722,61.37039637565613,0.926598887358393,"(0.073728, 0.108557, 0.127999, 0.140795, 0.150258, 0.157851, 0.164341)","(0.052876, 0.081093, 0.096861, 0.107025, 0.114522, 0.120682, 0.125929)",,,,,,,
,convlstm,epoch,163,0,ConvLSTM,14,7,./checkpoints/convlstm.pt,0.015747484394368974,0.12543198692508983,0.09408366866409779,57.92523160893867,0.983990212704273,"(0.073917, 0.106868, 0.123189, 0.131950, 0.137687, 0.142228, 0.146338)","(0.052597, 0.080147, 0.094130, 0.101590, 0.106427, 0.110185, 0.113510)",0.019206216957952296,0.13685461825558118,0.10123093133526188,62.00532589639936,0.9256333197866168,"(0.074177, 0.109343, 0.129287, 0.142506, 0.152250, 0.159951, 0.166393)","(0.053311, 0.081812, 0.098047, 0.108639, 0.116404, 0.122619, 0.127784)",,,,,,,
,convlstm,best_test,113,1,ConvLSTM,14,7,./checkpoints/convlstm.pt,,,,,,,,,0.13256567077977316,,,,,,0.013248065802534776,0.11320073476859502,0.08177725771175963,45.58957849230085,0.9235358344657081,"(0.051483, 0.080119, 0.100685, 0.115935, 0.127894, 0.137952, 0.146582)","(0.036141, 0.058847, 0.075300, 0.087469, 0.097104, 0.105258, 0.112321)"
