exp_name,tag,epoch,is_best_val,model,tin,tout,ckpt_path,d_model,depth,num_heads,spatial_scales,decoder_refine_mode,decoder_refine_hidden,decoder_refine_depth,train_mse,train_rmse,train_mae,train_mape,train_r2,train_rmse_t,train_mae_t,val_mse,val_rmse,val_mae,val_mape,val_r2,val_rmse_t,val_mae_t,test_mse,test_rmse,test_mae,test_mape,test_r2,test_rmse_t,test_mae_t
msfv3_conv_base03,epoch,116,0,MSFv3Conv,14,7,./checkpoints/msfv3_conv_base03.pt,128,4,4,"(2, 4, 8, 16)",residual,8,5,0.01643303492938743,0.12812298779167947,0.09504035876152363,58.11802691601692,0.9833282904422029,"(0.071920, 0.105769, 0.123793, 0.134497, 0.141862, 0.147547, 0.152203)","(0.050829, 0.078557, 0.093864, 0.102740, 0.108771, 0.113380, 0.117141)",0.016835286814187254,0.12824199667998723,0.09488803015223571,56.13479018211365,0.9353298459734235,"(0.068952, 0.101940, 0.120917, 0.133372, 0.142706, 0.150057, 0.156630)","(0.048918, 0.075560, 0.091563, 0.101837, 0.109611, 0.115707, 0.121021)",,,,,,,
msfv3_conv_base03,epoch,117,0,MSFv3Conv,14,7,./checkpoints/msfv3_conv_base03.pt,128,4,4,"(2, 4, 8, 16)",residual,8,5,0.01635162328231208,0.12780446961963993,0.09472764655947685,57.89793836309555,0.9833918182139701,"(0.071065, 0.105130, 0.123382, 0.134221, 0.141665, 0.147349, 0.152134)","(0.049906, 0.078011, 0.093527, 0.102601, 0.108692, 0.113246, 0.117110)",0.016956649271638265,0.12872282016490186,0.09575480302529675,55.515555654253276,0.9328664605106626,"(0.068877, 0.103044, 0.121794, 0.134283, 0.143286, 0.149923, 0.156778)","(0.049009, 0.077245, 0.092948, 0.103129, 0.110449, 0.115843, 0.121661)",,,,,,,
msfv3_conv_base03,epoch,118,0,MSFv3Conv,14,7,./checkpoints/msfv3_conv_base03.pt,128,4,4,"(2, 4, 8, 16)",residual,8,5,0.0162959791957698,0.12757154219537614,0.0945551677983492,57.827618740974586,0.9834921277583913,"(0.071118, 0.105064, 0.123289, 0.134066, 0.141281, 0.146972, 0.151736)","(0.049996, 0.077924, 0.093415, 0.102425, 0.108363, 0.112949, 0.116814)",0.01692604907189629,0.12848240908767497,0.09521751345268317,55.98890859740121,0.933508425951004,"(0.068989, 0.102212, 0.121298, 0.133792, 0.142892, 0.150363, 0.156679)","(0.049262, 0.076154, 0.092174, 0.102316, 0.109686, 0.115877, 0.121055)",,,,,,,
msfv3_conv_base03,epoch,119,0,MSFv3Conv,14,7,./checkpoints/msfv3_conv_base03.pt,128,4,4,"(2, 4, 8, 16)",residual,8,5,0.01631027714230437,0.12763420220419133,0.0946319330325152,57.79452650597755,0.9834145890905502,"(0.071205, 0.105133, 0.123342, 0.134061, 0.141408, 0.147063, 0.151754)","(0.050153, 0.078082, 0.093544, 0.102441, 0.108441, 0.112989, 0.116773)",0.01679696767990078,0.12808189993458136,0.09479898560260024,56.189002002988545,0.9344867276293891,"(0.068832, 0.102286, 0.120796, 0.133111, 0.142435, 0.149902, 0.156251)","(0.048865, 0.076123, 0.091437, 0.101645, 0.109305, 0.115432, 0.120786)",,,,,,,
msfv3_conv_base03,epoch,120,0,MSFv3Conv,14,7,./checkpoints/msfv3_conv_base03.pt,128,4,4,"(2, 4, 8, 16)",residual,8,5,0.016396825261255528,0.12796687641792173,0.0949397761216189,58.0304854169805,0.9833515825423789,"(0.071590, 0.105478, 0.123766, 0.134349, 0.141615, 0.147313, 0.152263)","(0.050510, 0.078351, 0.093882, 0.102708, 0.108682, 0.113244, 0.117202)",0.017337677368362035,0.1299419900668519,0.09658857062458992,55.289026396615164,0.9313589760235378,"(0.069321, 0.102359, 0.121788, 0.134937, 0.144882, 0.152609, 0.159413)","(0.049015, 0.076116, 0.092609, 0.103649, 0.112033, 0.118495, 0.124203)",,,,,,,
msfv3_conv_base03,epoch,121,0,MSFv3Conv,14,7,./checkpoints/msfv3_conv_base03.pt,128,4,4,"(2, 4, 8, 16)",residual,8,5,0.016222171292224145,0.12729620401833702,0.09431323321892861,57.64504057295779,0.9835336357355118,"(0.070777, 0.104804, 0.123003, 0.133766, 0.141071, 0.146685, 0.151419)","(0.049594, 0.077679, 0.093184, 0.102198, 0.108204, 0.112743, 0.116591)",0.017214328616059253,0.1296716673033578,0.09677785634994507,54.72665687969753,0.9325415981667382,"(0.071404, 0.103589, 0.122187, 0.134598, 0.144517, 0.151298, 0.157831)","(0.051950, 0.077687, 0.093199, 0.103430, 0.111702, 0.117033, 0.122444)",,,,,,,
msfv3_conv_base03,epoch,122,0,MSFv3Conv,14,7,./checkpoints/msfv3_conv_base03.pt,128,4,4,"(2, 4, 8, 16)",residual,8,5,0.01626617989027278,0.12745417285812663,0.09449338140164285,57.70453369871099,0.9835159461548988,"(0.071055, 0.105080, 0.123281, 0.133872, 0.141135, 0.146812, 0.151531)","(0.049943, 0.077968, 0.093463, 0.102323, 0.108258, 0.112840, 0.116659)",0.017053272924385965,0.12912597693502903,0.09552544089300292,55.702273436955046,0.9340938393558774,"(0.069325, 0.102488, 0.121836, 0.133982, 0.143575, 0.151575, 0.157690)","(0.049199, 0.076061, 0.092496, 0.102251, 0.110107, 0.116833, 0.121732)",,,,,,,
msfv3_conv_base03,epoch,123,0,MSFv3Conv,14,7,./checkpoints/msfv3_conv_base03.pt,128,4,4,"(2, 4, 8, 16)",residual,8,5,0.016170378833850647,0.1270983761608416,0.09415697944449618,57.60423881449598,0.9836016579511317,"(0.070706, 0.104666, 0.122850, 0.133517, 0.140804, 0.146481, 0.151189)","(0.049573, 0.077598, 0.093052, 0.101999, 0.107975, 0.112537, 0.116364)",0.017139464999283,0.12942634310041154,0.09615196074758257,55.84597413880484,0.9328889016594205,"(0.069378, 0.103101, 0.122907, 0.135354, 0.143963, 0.150969, 0.157184)","(0.049443, 0.077134, 0.093901, 0.103923, 0.110769, 0.116381, 0.121512)",,,,,,,
msfv3_conv_base03,epoch,124,0,MSFv3Conv,14,7,./checkpoints/msfv3_conv_base03.pt,128,4,4,"(2, 4, 8, 16)",residual,8,5,0.01619051725286594,0.12716078386199156,0.09421426057815552,57.63928391071076,0.9835618480722955,"(0.070581, 0.104733, 0.122997, 0.133646, 0.140894, 0.146502, 0.151198)","(0.049385, 0.077646, 0.093222, 0.102156, 0.108097, 0.112596, 0.116397)",0.016849919272187566,0.12834460261676991,0.09510084467806987,55.947162185396465,0.9344635669674192,"(0.070291, 0.102311, 0.120964, 0.133240, 0.142600, 0.150106, 0.156486)","(0.050734, 0.076058, 0.091654, 0.101624, 0.109290, 0.115534, 0.120813)",,,,,,,
msfv3_conv_base03,epoch,125,0,MSFv3Conv,14,7,./checkpoints/msfv3_conv_base03.pt,128,4,4,"(2, 4, 8, 16)",residual,8,5,0.016215495190563353,0.12726362662074198,0.09437231715530792,57.54031148869941,0.9835256141550998,"(0.071033, 0.104874, 0.123088, 0.133730, 0.140879, 0.146587, 0.151314)","(0.049891, 0.077810, 0.093340, 0.102258, 0.108129, 0.112691, 0.116486)",0.017135658634028265,0.1291915580098118,0.09595401066222362,55.54534074238369,0.9317120611667633,"(0.068879, 0.102364, 0.121358, 0.133710, 0.143495, 0.151734, 0.158699)","(0.048677, 0.076052, 0.092210, 0.102464, 0.110708, 0.117769, 0.123799)",,,,,,,
msfv3_conv_base03,epoch,126,0,MSFv3Conv,14,7,./checkpoints/msfv3_conv_base03.pt,128,4,4,"(2, 4, 8, 16)",residual,8,5,0.01619353629846839,0.1271880492237302,0.09435339192760751,57.600305192014005,0.9835609086650483,"(0.071110, 0.105132, 0.123257, 0.133668, 0.140714, 0.146282, 0.151001)","(0.050038, 0.078040, 0.093463, 0.102199, 0.107992, 0.112476, 0.116266)",0.01732347987126559,0.12997242249548435,0.0964760510250926,55.74752746309553,0.9312835271869387,"(0.068595, 0.102335, 0.121935, 0.134828, 0.144863, 0.152960, 0.159518)","(0.048202, 0.075990, 0.092900, 0.103512, 0.111995, 0.118652, 0.124083)",,,,,,,
msfv3_conv_base03,epoch,127,0,MSFv3Conv,14,7,./checkpoints/msfv3_conv_base03.pt,128,4,4,"(2, 4, 8, 16)",residual,8,5,0.01611635728461787,0.12687735805323727,0.09403365521513402,57.59164856849833,0.9836555947648719,"(0.070637, 0.104677, 0.122749, 0.133296, 0.140558, 0.146071, 0.150788)","(0.049486, 0.077623, 0.093016, 0.101869, 0.107862, 0.112292, 0.116088)",0.01832933191742216,0.13359419841851508,0.1009441821702889,56.00601993288313,0.9237766883202961,"(0.070990, 0.106340, 0.126371, 0.139223, 0.149366, 0.155741, 0.162787)","(0.051749, 0.081125, 0.098168, 0.108637, 0.117006, 0.122014, 0.127911)",,,,,,,
msfv3_conv_base03,epoch,128,0,MSFv3Conv,14,7,./checkpoints/msfv3_conv_base03.pt,128,4,4,"(2, 4, 8, 16)",residual,8,5,0.016237900988694202,0.12736005511222787,0.0945475384434487,57.66400071407886,0.9835448433110054,"(0.071504, 0.105301, 0.123305, 0.133801, 0.140871, 0.146471, 0.151242)","(0.050494, 0.078277, 0.093554, 0.102348, 0.108120, 0.112615, 0.116425)",0.017037328249508783,0.12898449120776995,0.09476574776428086,56.254890305655344,0.933116866009576,"(0.069164, 0.102948, 0.122243, 0.134655, 0.143069, 0.150232, 0.157528)","(0.048609, 0.075942, 0.091991, 0.102056, 0.108931, 0.114911, 0.120920)",,,,,,,
msfv3_conv_base03,epoch,129,0,MSFv3Conv,14,7,./checkpoints/msfv3_conv_base03.pt,128,4,4,"(2, 4, 8, 16)",residual,8,5,0.016125410824934853,0.12691123246408523,0.09408922798614552,57.51879959918083,0.9836819980372774,"(0.070888, 0.104824, 0.122836, 0.133402, 0.140568, 0.145985, 0.150695)","(0.049798, 0.077784, 0.093106, 0.101961, 0.107829, 0.112173, 0.115974)",0.01769536959805659,0.1312867309898138,0.09776095673441887,54.90526138033186,0.9325159851993833,"(0.071125, 0.104167, 0.123166, 0.136494, 0.145862, 0.153914, 0.160575)","(0.050683, 0.077649, 0.093666, 0.104773, 0.112690, 0.119575, 0.125291)",,,,,,,
msfv3_conv_base03,best_test,109,1,MSFv3Conv,14,7,./checkpoints/msfv3_conv_base03.pt,128,4,4,"(2, 4, 8, 16)",residual,8,5,,,,,,,,,0.1277273656534297,,,,,,0.012371393818674343,0.10953273065388203,0.07938088223870311,45.37834101063864,0.9260925778320858,"(0.047869, 0.077186, 0.095496, 0.110594, 0.123106, 0.134778, 0.144387)","(0.034478, 0.057760, 0.071534, 0.083465, 0.093672, 0.103429, 0.111328)"
